ensembl_id	gene_name	gene_type	KO1	KO2	KO3	WT1	WT2	WT3
ENSMUSG00000108728.3	AC138221.1	transcribed_unprocessed_pseudogene	0	0	0	1.48746318376218	0	0
ENSMUSG00000108732.1	2310043P16Rik	TEC	0	0	0	4.76327065267859	0	5.28951339981911
ENSMUSG00000108738.1	Gm44777	antisense	0.879367320561294	5.3941506016751	0	2.68074403413245	6.59733900275328	8.4665906440795
ENSMUSG00000108753.1	Gm45094	TEC	5.21340332420471	0	0	0	4.05866677271965	0
ENSMUSG00000108761.1	Atp6v0c-ps1	processed_pseudogene	0	0	0	0	0	1.47124905472511
ENSMUSG00000108763.1	Gm36028	protein_coding	0	1.21679832847263	0	2.68074403413245	0	0
ENSMUSG00000108764.1	Gm2926	processed_pseudogene	0	0	0	1.48746318376218	0	0
ENSMUSG00000108766.1	Gm44760	TEC	1.42176824890245	0	0	0	0	4.08351679964921
ENSMUSG00000108772.1	Gm6063	processed_pseudogene	0.879367320561294	1.86734559122872	0	0	0.942168732963459	0
ENSMUSG00000108780.1	5430434F05Rik	TEC	0	0	0.964392848999641	1.48746318376218	1.50732725783959	1.47124905472511
ENSMUSG00000108791.1	1700011D18Rik	lincRNA	0	0	0	1.88983659033395	1.50732725783959	0
ENSMUSG00000108799.1	Glud-ps	processed_pseudogene	0.879367320561294	1.21679832847263	0	0.927500170444784	1.91235988341363	0.915566168152554
ENSMUSG00000108806.1	Gm44729	TEC	9.10569196249471	9.41857050676965	9.12276763132567	9.24585897183904	9.01656735218458	9.15259968580112
ENSMUSG00000108808.1	Gm45204	TEC	0	0	0	0	2.48724764333176	3.74505750586199
ENSMUSG00000108812.1	C130083A15Rik	TEC	4.15310554044389	0	5.5732189875751	2.46202284672469	2.48724764333176	0
ENSMUSG00000108819.1	Gm45177	TEC	1.42176824890245	0	4.73787810652248	0	0.942168732963459	0
ENSMUSG00000108820.1	Gm44620	TEC	2.12375676766606	0	0	0	0	0
ENSMUSG00000108821.1	4933423L19Rik	TEC	0	0	1.94625419978157	0	1.50732725783959	0
ENSMUSG00000108823.1	Gm18959	processed_pseudogene	0.879367320561294	0	0.964392848999641	2.68074403413245	0.942168732963459	4.29370101984493
ENSMUSG00000108833.1	Gm17909	processed_pseudogene	0	1.86734559122872	0.964392848999641	0	1.50732725783959	0
ENSMUSG00000108841.1	Frmpd2	protein_coding	0	0	1.94625419978157	0	0	0
ENSMUSG00000108844.1	Gm6702	processed_pseudogene	2.59392987345066	2.31409027716139	1.53728829139147	1.88983659033395	2.22825158030063	3.01622413724148
ENSMUSG00000108855.1	Gm44917	processed_pseudogene	0	0	1.94625419978157	0	0	0
ENSMUSG00000108858.1	Gm4587	processed_pseudogene	0	2.31409027716139	0.964392848999641	0	1.91235988341363	0.915566168152554
ENSMUSG00000108873.1	Gm44609	processed_pseudogene	0	0	0	0.927500170444784	2.22825158030063	0
ENSMUSG00000108878.1	AC154141.1	TEC	4.28321838341653	0	0	0	3.21610248088533	0
ENSMUSG00000108880.1	Gm44560	TEC	8.43488927522288	8.70331956407004	7.25926070165964	7.62006667469486	8.08201291107444	7.73953899011079
ENSMUSG00000108885.1	4930402F11Rik	lincRNA	0	1.21679832847263	0	0.927500170444784	0	0
ENSMUSG00000108888.1	Gm45231	antisense	4.92528235393488	3.69139229395611	4.93019362406238	5.14058008939647	5.40815646850453	4.87587312488868
ENSMUSG00000108892.1	Gm9449	processed_pseudogene	0	0	0	0	1.91235988341363	0
ENSMUSG00000108895.1	Gm45070	processed_pseudogene	0	1.86734559122872	0	0	0.942168732963459	0
ENSMUSG00000108897.1	Gm44861	TEC	0	0	0	1.48746318376218	0	0
ENSMUSG00000108900.1	C430049E01Rik	protein_coding	2.12375676766606	0	0	0	0	0
ENSMUSG00000108902.1	Gm9377	processed_pseudogene	0	0	0	0.927500170444784	0	0.915566168152554
ENSMUSG00000108908.3	Olfr1293-ps	polymorphic_pseudogene	0	2.31409027716139	0	0	0	0
ENSMUSG00000108913.1	Gm2448	processed_pseudogene	0	0	1.53728829139147	0	0	0
ENSMUSG00000108925.1	Gm19880	processed_pseudogene	0	0	0	0	1.50732725783959	0
ENSMUSG00000108928.1	Vmn2r-ps61	processed_pseudogene	0	0	1.94625419978157	0	0	0
ENSMUSG00000108929.1	Cc2d2b	protein_coding	4.08336653272904	0	0	5.52665961963327	0	4.9604427761903
ENSMUSG00000108930.1	Gm44701	antisense	0.879367320561294	1.21679832847263	0	0	0	0
ENSMUSG00000108934.1	Gm44732	antisense	7.22500114752775	8.4206771218287	7.49051822252605	8.09960649321284	8.90729782100268	8.4037951699498
ENSMUSG00000108935.1	4930588G17Rik	antisense	0	0	6.03748036318958	4.18090945789765	0	0
ENSMUSG00000108939.2	Olfr500-ps1	unprocessed_pseudogene	0	0	0	0	1.50732725783959	0
ENSMUSG00000108940.1	Gm45719	TEC	0	0	1.94625419978157	0	0	0
ENSMUSG00000108943.1	Gm44559	TEC	0	0	0	0	5.01471640653208	0
ENSMUSG00000108946.1	Gm18598	processed_pseudogene	0	0	0	0.927500170444784	0.942168732963459	0
ENSMUSG00000108949.1	Gm45069	lincRNA	0.879367320561294	0	0	0	0	4.08351679964921
ENSMUSG00000108953.1	Gm45129	TEC	0	0	0	1.88983659033395	0	0
ENSMUSG00000108954.1	Gm44901	TEC	0	6.86064485332685	0	0	0	6.23744845263866
ENSMUSG00000108955.1	Gm44775	TEC	7.20050535010866	5.98281688853365	7.77995371899495	5.06484792035152	7.48988328150181	6.72225402996167
ENSMUSG00000108957.1	Gm45235	processed_transcript	4.8848579930061	3.53535952614166	0	3.18868535126569	0	0
ENSMUSG00000108972.1	Gm7675	processed_pseudogene	0	0	0.964392848999641	0	1.50732725783959	0
ENSMUSG00000108975.1	Mlnr-ps	unitary_pseudogene	0	0	0	0.927500170444784	1.91235988341363	0
ENSMUSG00000108978.1	Gm44689	lincRNA	0	1.86734559122872	0.964392848999641	0	0	0
ENSMUSG00000108979.1	1700016B15Rik	TEC	2.12375676766606	1.86734559122872	0.964392848999641	0	1.91235988341363	2.44136287689627
ENSMUSG00000108981.1	Gm15262	protein_coding	2.37791278063223	1.21679832847263	0	0.927500170444784	2.89722126577063	2.18435544051416
ENSMUSG00000108984.1	Gm44916	TEC	0.879367320561294	0	0	0	1.50732725783959	0
ENSMUSG00000108986.1	Gm45009	lincRNA	1.42176824890245	0	0	0	1.50732725783959	0
ENSMUSG00000109003.1	Gm36011	lincRNA	0	0	0	1.48746318376218	0	0
ENSMUSG00000109008.2	Gm44899	lincRNA	2.12375676766606	0	0	2.87062954277329	3.88959196697945	4.08351679964921
ENSMUSG00000109010.1	Gm45027	lincRNA	1.42176824890245	0	0	0	2.22825158030063	0
ENSMUSG00000109015.1	Gm45010	TEC	1.42176824890245	7.89512256146348	5.32196161215342	0	7.00174812180804	7.3346930707813
ENSMUSG00000109016.1	Gm44647	lincRNA	5.92146861790074	0	0	4.1073191805488	3.06545435071178	4.69023030420236
ENSMUSG00000109017.1	Gm44631	antisense	0	0	0	0	0	3.01622413724148
ENSMUSG00000109031.1	Gm45201	TEC	2.59392987345066	0	0	0	0	0
ENSMUSG00000109032.1	Gm7972	transcribed_unprocessed_pseudogene	0	0	0	0	2.70674859756339	0
ENSMUSG00000109035.1	Gm45209	processed_pseudogene	0	2.31409027716139	0	0	0	0
ENSMUSG00000109038.1	Gm45120	TEC	4.08336653272904	0	0	0	0	0
ENSMUSG00000109044.1	Gm44680	TEC	5.14658616474401	0	0	0	0	2.44136287689627
ENSMUSG00000109052.1	Gm45012	antisense	3.67287308512754	0	0	0	0	0
ENSMUSG00000109055.1	Gm2676	processed_pseudogene	0	0	0	0.927500170444784	0	0.915566168152554
ENSMUSG00000109064.1	Gm44517	lincRNA	0	0	0	1.48746318376218	0	0
ENSMUSG00000109073.1	Gm44975	TEC	0.879367320561294	0	0	0.927500170444784	0	0.915566168152554
ENSMUSG00000109074.1	Gm45162	processed_pseudogene	0	0	0	1.48746318376218	0	0
ENSMUSG00000109076.1	Gm45145	lincRNA	0	0	4.01969078300301	0	0	0
ENSMUSG00000109080.1	Gm45068	lincRNA	0	2.31409027716139	0	0	3.21610248088533	0
ENSMUSG00000109086.1	Gm5596	processed_pseudogene	3.09695597470166	2.93007807162245	0	1.48746318376218	0	1.87142085216977
ENSMUSG00000109102.1	1700019A23Rik	TEC	4.92528235393488	1.86734559122872	4.17969887565165	4.31770399960785	3.79699243961898	5.61060251010611
ENSMUSG00000109108.1	Gm44890	bidirectional_promoter_lncRNA	5.33841424538834	6.50862867647879	0	4.18090945789765	3.97660476703548	5.50193140193494
ENSMUSG00000109110.1	Gm45014	antisense	0	0	6.09883628558764	0	0	0
ENSMUSG00000109111.1	6530437J22Rik	antisense	4.8848579930061	0	6.13833691091323	3.76846858261651	0	2.44136287689627
ENSMUSG00000109112.1	Gm44544	unitary_pseudogene	0	0	2.2645270370427	0	0	0
ENSMUSG00000109114.1	Gm44753	lincRNA	1.42176824890245	0	0	0	0.942168732963459	0
ENSMUSG00000109118.1	Gm45109	bidirectional_promoter_lncRNA	6.30523843386483	6.9865111903995	3.63400144911646	5.80788621956456	6.55555326492806	6.59576310357211
ENSMUSG00000109119.1	Gm44752	antisense	0	0	1.94625419978157	0	0	0
ENSMUSG00000109122.1	A230103L15Rik	TEC	1.42176824890245	0	0	0	0	0
ENSMUSG00000109127.1	Gm45158	lincRNA	0	0	1.53728829139147	0	0	0
ENSMUSG00000109128.1	Gm45022	antisense	9.34798783088978	9.66204400222946	9.24315023676349	9.20234259280991	8.74016826106389	8.59117892599644
ENSMUSG00000109130.1	Gm45187	antisense	4.21962828165363	4.6344456857991	4.57469568141572	1.88983659033395	4.7929083688188	4.91877753766273
ENSMUSG00000109135.1	Gm6240	processed_pseudogene	0	0	0	0.927500170444784	0	0.915566168152554
ENSMUSG00000109139.1	Gm44798	TEC	0	0	1.53728829139147	0	0	0
ENSMUSG00000109147.1	4930431P19Rik	transcribed_processed_pseudogene	2.9479554522873	0	0	4.71454060326841	6.29275990116549	4.87587312488868
ENSMUSG00000109154.1	Gm44822	TEC	0	0	5.76207135934555	2.87062954277329	3.59179587689057	0
ENSMUSG00000109157.1	Gm44829	TEC	4.8848579930061	0	7.9996218277396	3.86092926901911	1.50732725783959	6.73431391671193
ENSMUSG00000109165.1	Gm45148	sense_intronic	0	0	0	0	0	1.47124905472511
ENSMUSG00000109167.1	Gm44652	TEC	0	0	6.15768892093741	0	0	0
ENSMUSG00000109168.1	Gm44709	antisense	7.62540935681236	8.32859143422156	8.70613015759413	7.39889597073454	8.48215204054133	8.13024823572056
ENSMUSG00000109174.1	Gm6007	processed_pseudogene	0	1.86734559122872	0	0	0	0
ENSMUSG00000109175.1	Gm44947	lincRNA	0	0	0	0	0	2.18435544051416
ENSMUSG00000109179.1	Gm35339	protein_coding	3.67287308512754	0	0	0.927500170444784	0	0
ENSMUSG00000109181.1	Gm5605	processed_pseudogene	3.46921144992648	4.07823744819335	0.964392848999641	0.927500170444784	3.47710205275747	2.84883108412516
ENSMUSG00000109191.1	Gm45131	TEC	0	0	0	0	0.942168732963459	1.47124905472511
ENSMUSG00000109194.1	Gm44570	antisense	0	0	7.232133289915	6.0820709764516	4.41082393168411	6.68545743688744
ENSMUSG00000109196.1	Gm44715	processed_pseudogene	0	0	2.2645270370427	0	1.50732725783959	0
ENSMUSG00000109198.1	D7Bwg0826e	TEC	7.90855471004993	6.87699190009176	7.60067237864037	7.23580615142356	7.1115608623516	7.38145485310955
ENSMUSG00000109206.1	Gm45137	TEC	0	0	0	0	1.50732725783959	0.915566168152554
ENSMUSG00000109216.1	Gm44907	TEC	2.59392987345066	0	0	3.44913244660758	2.22825158030063	0
ENSMUSG00000109217.1	Gm44676	TEC	6.36523995861626	1.86734559122872	9.40169434272569	5.736461310447	5.69147258236859	7.62113120387928
ENSMUSG00000109218.1	Gm44872	processed_pseudogene	0	0	0	0	0.942168732963459	0.915566168152554
ENSMUSG00000109231.1	Gm45737	TEC	4.92528235393488	0	0	3.66967394404429	0	1.87142085216977
ENSMUSG00000109241.1	Gm7434	processed_pseudogene	1.42176824890245	1.21679832847263	1.53728829139147	1.88983659033395	1.50732725783959	0
ENSMUSG00000109242.1	A930002H02Rik	TEC	0	0	1.53728829139147	0	0	0.915566168152554
ENSMUSG00000109243.1	Gm45867	TEC	0	0	0	0	3.69803926210645	0
ENSMUSG00000109249.1	Gm44610	TEC	0.879367320561294	1.21679832847263	0	0	0	0
ENSMUSG00000109251.1	E230032D23Rik	antisense	6.05498595192605	6.84411045476277	6.81115418405608	4.76327065267859	5.94984661615374	6.31978983519908
ENSMUSG00000109255.1	Gm7407	processed_pseudogene	2.78177489822719	3.16121368079483	3.10600275260999	2.46202284672469	3.06545435071178	3.16619846775817
ENSMUSG00000109266.1	Gm6426	processed_pseudogene	0.879367320561294	0	2.2645270370427	1.48746318376218	0	0
ENSMUSG00000109268.1	9530078K11Rik	TEC	4.80044379656245	6.9865111903995	0	0	0	0
ENSMUSG00000109270.1	Gm10584	antisense	2.59392987345066	0	0	0	0	0
ENSMUSG00000109274.1	Gm45133	TEC	2.59392987345066	2.93007807162245	4.17969887565165	2.68074403413245	2.89722126577063	4.5334219150276
ENSMUSG00000109277.1	Gm45230	lincRNA	0	0	2.74576505526938	0	0	4.78603567038592
ENSMUSG00000109279.1	Gm45220	TEC	0	0	1.94625419978157	0	0	0
ENSMUSG00000109295.1	Gm5739	processed_pseudogene	0	0	1.53728829139147	0	0	0
ENSMUSG00000109304.1	Gm45112	TEC	0	0	0.964392848999641	0	0.942168732963459	0
ENSMUSG00000109311.1	AI314278	lincRNA	0	0	0	1.48746318376218	0	0
ENSMUSG00000109312.1	Gm44682	TEC	0.879367320561294	0	0	0	0.942168732963459	0
ENSMUSG00000109314.1	Gm44699	sense_intronic	0	0	5.68414085508333	0	0	6.11365481633467
ENSMUSG00000109317.1	Gm45041	TEC	5.11198010675895	0	0	0	0.942168732963459	0
ENSMUSG00000109320.1	Gm44679	TEC	0.879367320561294	0	1.53728829139147	0	0	0
ENSMUSG00000109324.1	Prmt1	protein_coding	10.6859696022282	11.4099843039671	11.9408761313224	10.6801793496839	9.6617814388865	9.86634742728587
ENSMUSG00000109326.1	Gm9165	processed_pseudogene	0	0	1.94625419978157	2.20411252389077	0	0.915566168152554
ENSMUSG00000109327.1	Gm44995	antisense	4.28321838341653	4.38298184751239	4.93019362406238	2.87062954277329	3.06545435071178	2.65943485255274
ENSMUSG00000109328.2	Olfr1438-ps1	protein_coding	0.879367320561294	0	0	0.927500170444784	0	0
ENSMUSG00000109336.1	Samd4b	protein_coding	6.16035038544682	7.8210185327239	9.27007319620729	7.2614762381311	7.14950741808987	7.92984257085377
ENSMUSG00000109342.1	Gm32983	processed_pseudogene	0	0	2.2645270370427	0	0	0
ENSMUSG00000109353.1	Gm45183	TEC	1.42176824890245	0	3.10600275260999	0	0.942168732963459	0
ENSMUSG00000109357.1	Gm45236	TEC	6.82657601401305	6.82738436012324	5.78713999234822	6.79495194943191	7.24898985411375	6.95648624591836
ENSMUSG00000109363.1	Gm44668	TEC	0	0	1.94625419978157	0.927500170444784	0	0
ENSMUSG00000109367.1	Gm18782	processed_pseudogene	0	0	0	0	5.52823709195342	0
ENSMUSG00000109370.1	Gm44675	TEC	0	0	0.964392848999641	0.927500170444784	0	2.65943485255274
ENSMUSG00000109378.1	U2af1l4	protein_coding	0	7.6122978107243	0	6.06273385999429	5.63908641508925	6.73431391671193
ENSMUSG00000109382.1	Gm45128	antisense	0	0	0	0	0	2.44136287689627
ENSMUSG00000109390.1	Gm45718	TEC	0	3.16121368079483	0	0	0	0
ENSMUSG00000109394.1	A230057D06Rik	lincRNA	0	0	2.52511944925685	0.927500170444784	0	0
ENSMUSG00000109398.2	Gm3854	protein_coding	0.879367320561294	0	0.964392848999641	2.46202284672469	1.91235988341363	4.08351679964921
ENSMUSG00000109408.1	Gm44935	processed_transcript	0	7.29707938811251	0.964392848999641	6.659917441535	5.5847261287654	7.05593387321501
ENSMUSG00000109416.1	Gm44863	TEC	0	0	0	0	1.50732725783959	0
ENSMUSG00000109420.1	Gm44702	antisense	6.25854070829538	1.21679832847263	6.32108208118874	3.56361330778345	2.70674859756339	3.83740215866104
ENSMUSG00000109428.1	Gm45698	TEC	0	0	2.2645270370427	0	0.942168732963459	0
ENSMUSG00000109429.1	Gm45223	TEC	4.21962828165363	0	0	0	1.91235988341363	0
ENSMUSG00000109434.1	Gm44937	TEC	0	0	0	4.02977242516836	0	0
ENSMUSG00000109445.1	4930560O18Rik	TEC	4.71078175283507	2.93007807162245	2.74576505526938	4.98491898143303	4.28008692792337	5.38440292482198
ENSMUSG00000109446.1	Gm9195	protein_coding	0	0	1.94625419978157	0	0	0
ENSMUSG00000109448.1	Gm45224	processed_pseudogene	0	0	0	0.927500170444784	0	0.915566168152554
ENSMUSG00000109455.1	Gm44710	antisense	4.71078175283507	5.43888182205742	5.09986224868973	3.03840455726732	6.05355504994193	5.41469476427799
ENSMUSG00000109481.1	Gm45130	TEC	0	0	0	0	5.13308400709385	6.47158758346266
ENSMUSG00000109482.2	Gm4756	protein_coding	0	0	4.17969887565165	0.927500170444784	0	0
ENSMUSG00000109488.1	Gm6828	processed_pseudogene	0.879367320561294	0	0	0.927500170444784	0	0
ENSMUSG00000109491.1	Gm15396	antisense	9.40090716660238	8.93175280284968	9.7175017907807	8.63615365504315	9.20629459912578	9.48788852054964
ENSMUSG00000109492.1	Gm33882	processed_pseudogene	1.42176824890245	1.21679832847263	2.52511944925685	0.927500170444784	2.70674859756339	2.18435544051416
ENSMUSG00000109495.1	AC162893.1	processed_pseudogene	0	1.86734559122872	2.74576505526938	1.48746318376218	1.91235988341363	1.47124905472511
ENSMUSG00000109498.1	Gm45222	TEC	0.879367320561294	0	0.964392848999641	0	0	0
ENSMUSG00000109499.1	Gm44864	antisense	0	0	1.53728829139147	0	0	0
ENSMUSG00000109505.1	Gm44677	TEC	3.35547477445977	0	4.17969887565165	6.92913983225464	0	0
ENSMUSG00000109509.1	Rps12-ps4	processed_pseudogene	3.67287308512754	1.86734559122872	4.39067358277497	3.32477818999118	2.70674859756339	3.16619846775817
ENSMUSG00000109511.1	Nup62	protein_coding	10.8010966249343	11.1097900984491	11.5189633350049	11.7756450591371	11.756552068351	11.1911809701383
ENSMUSG00000109512.1	Gm45049	processed_pseudogene	2.12375676766606	0	0.964392848999641	1.88983659033395	0	0
ENSMUSG00000109526.1	Gm9357	processed_pseudogene	0	0	2.52511944925685	0	0	0
ENSMUSG00000109536.1	9330162G02Rik	TEC	7.73180258763133	7.93470404435207	7.87655117695591	7.20085303685281	8.20873486062501	8.70585807735245
ENSMUSG00000109555.1	Gm44891	TEC	0.879367320561294	0	0	0	3.06545435071178	3.64639533803084
ENSMUSG00000109558.1	Gm45100	processed_pseudogene	0	0	0	0	2.70674859756339	0
ENSMUSG00000109564.1	Muc16	protein_coding	1.42176824890245	0	0.964392848999641	0	0	0
ENSMUSG00000109565.1	Gm44918	unprocessed_pseudogene	2.59392987345066	1.21679832847263	2.74576505526938	2.46202284672469	1.91235988341363	2.84883108412516
ENSMUSG00000109570.1	Gm44624	TEC	5.04017349852864	1.86734559122872	0.964392848999641	4.02977242516836	6.48310289324117	2.65943485255274
ENSMUSG00000109574.1	B230206I08Rik	TEC	0	0	1.94625419978157	3.94781946970081	2.89722126577063	4.83165356346621
ENSMUSG00000109575.1	Gm44831	TEC	1.42176824890245	0	0.964392848999641	0.927500170444784	0.942168732963459	0
ENSMUSG00000109578.1	Gm16475	transcribed_unprocessed_pseudogene	0	0	0	1.48746318376218	0	0
ENSMUSG00000109584.1	Gm7997	processed_pseudogene	0	0	0.964392848999641	0.927500170444784	0	0
ENSMUSG00000109587.1	Gm31105	antisense	2.9479554522873	6.94058847729898	5.5732189875751	3.56361330778345	6.09303728015356	5.00093841586097
ENSMUSG00000109594.1	1700047O18Rik	TEC	0	0	0	4.02977242516836	5.05526097074102	0
ENSMUSG00000109599.1	Gm45679	lincRNA	5.5340831979577	0	0	4.50127733213446	0	0
ENSMUSG00000109602.1	Gm45503	antisense	4.34412353428573	0	0	5.06484792035152	3.47710205275747	5.15242918547665
ENSMUSG00000109608.1	Gm45597	TEC	0	0	0	0	0	4.22698501172912
ENSMUSG00000109610.1	Gm7432	processed_pseudogene	0.879367320561294	0	0	0	0.942168732963459	0.915566168152554
ENSMUSG00000109611.1	Gm45473	processed_pseudogene	1.42176824890245	5.09202057865586	1.94625419978157	2.68074403413245	0.942168732963459	0.915566168152554
ENSMUSG00000109613.1	Gm45405	processed_pseudogene	2.12375676766606	1.86734559122872	1.94625419978157	1.88983659033395	0.942168732963459	1.47124905472511
ENSMUSG00000109617.1	Gm7669	processed_pseudogene	0	0	0.964392848999641	0.927500170444784	0.942168732963459	0
ENSMUSG00000109632.1	Gm45443	lincRNA	0	0	0	0	0	4.15703356345654
ENSMUSG00000109634.1	Gm45474	lincRNA	0	0	0	4.61184603269735	0	0
ENSMUSG00000109637.1	Gm31941	processed_pseudogene	0	0	3.93249896750516	0	0	0
ENSMUSG00000109640.1	Gm45413	TEC	0.879367320561294	0	0	0.927500170444784	0	6.9667452150048
ENSMUSG00000109642.1	Gm45289	TEC	2.12375676766606	0	0	0	1.91235988341363	0
ENSMUSG00000109643.1	Gm45298	lincRNA	0	0	1.53728829139147	0	0	0
ENSMUSG00000109644.1	0610005C13Rik	antisense	4.45872386882812	4.70938782506743	0	2.68074403413245	3.21610248088533	4.00605167257303
ENSMUSG00000109645.1	Gm45246	processed_pseudogene	0.879367320561294	0	0	0.927500170444784	0	0.915566168152554
ENSMUSG00000109647.1	Gm45510	antisense	3.85130873625614	0	0	0	0	0
ENSMUSG00000109652.1	Gm45555	TEC	0	0	0	6.39200701930945	0	0
ENSMUSG00000109656.1	Gm45548	TEC	0	0	0	0	1.91235988341363	3.01622413724148
ENSMUSG00000109658.1	Gm45660	processed_pseudogene	0.879367320561294	0	0	0	0.942168732963459	0
ENSMUSG00000109659.3	Olfr605	protein_coding	0	0	0	0	1.50732725783959	0
ENSMUSG00000109663.1	Gm45308	processed_pseudogene	0	0	0.964392848999641	0.927500170444784	1.50732725783959	0.915566168152554
ENSMUSG00000109673.1	Gm9712	processed_pseudogene	1.42176824890245	0	0	0	0	0
ENSMUSG00000109679.1	Gm45342	TEC	0	0	0	4.25092745769779	0	0
ENSMUSG00000109687.1	Hspd1-ps2	processed_pseudogene	0	0	0	0	0	1.47124905472511
ENSMUSG00000109693.1	Gm45483	TEC	5.58543822321115	0	0	3.94781946970081	0	0
ENSMUSG00000109695.1	Gm31166	transcribed_processed_pseudogene	0	0	0	0	4.88576213450141	2.18435544051416
ENSMUSG00000109704.1	Gm45568	lincRNA	5.04017349852864	0	0	0	0	0
ENSMUSG00000109706.1	Fth-ps3	processed_pseudogene	0	0	0	0.927500170444784	0.942168732963459	0
ENSMUSG00000109708.1	Gm45809	TEC	6.63269721979353	0	0	0	0	1.47124905472511
ENSMUSG00000109710.1	Gm4974	processed_pseudogene	0	0	0	0	0	1.47124905472511
ENSMUSG00000109714.1	Gm45381	processed_transcript	0	5.8566132976557	0	0	4.53069170258405	6.55554722720322
ENSMUSG00000109715.1	Gm45606	antisense	4.28321838341653	7.10227219343814	7.63559749886181	4.44264379705916	5.5847261287654	7.27815018592115
ENSMUSG00000109717.1	Gm34368	lincRNA	0	0	0	0	4.05866677271965	0
ENSMUSG00000109718.1	Trim61	protein_coding	0	3.16121368079483	5.60175916987619	0	0	0
ENSMUSG00000109724.1	Gm18194	transcribed_processed_pseudogene	6.10862984086493	8.26169092001777	0.964392848999641	0.927500170444784	2.89722126577063	2.65943485255274
ENSMUSG00000109727.1	Gm45464	sense_intronic	5.21340332420471	6.44426475354944	6.07867285890142	6.43775808630302	7.63737914844693	6.58248198282436
ENSMUSG00000109728.1	Gm45359	lincRNA	3.35547477445977	0	0	0	0	0
ENSMUSG00000109729.1	Gm45418	bidirectional_promoter_lncRNA	0	0	6.37167781603904	1.48746318376218	3.06545435071178	1.47124905472511
ENSMUSG00000109735.1	Gm45667	TEC	8.29535116138155	7.78682075209335	9.33950416254017	7.54540750609403	7.98565728181842	7.9402920719126
ENSMUSG00000109739.1	Gm17949	protein_coding	5.39707909226444	3.69139229395611	6.82332363406193	4.44264379705916	4.97299937456127	4.41853480882044
ENSMUSG00000109746.1	Gm7499	processed_pseudogene	0	0	0	0	1.50732725783959	0
ENSMUSG00000109750.1	Hmgb1-rs17	unprocessed_pseudogene	0.879367320561294	2.31409027716139	1.53728829139147	1.88983659033395	0.942168732963459	3.01622413724148
ENSMUSG00000109751.1	Gm45479	antisense	3.57463308758077	0	7.28588742887869	0	1.50732725783959	5.52987616986291
ENSMUSG00000109753.1	Gm45633	TEC	0	0	0	0.927500170444784	3.21610248088533	0
ENSMUSG00000109754.1	Gm45423	lincRNA	8.71116814062872	7.7694129930276	7.49051822252605	8.02163262292815	8.50428618954811	8.06489936427458
ENSMUSG00000109760.1	Gm6503	processed_pseudogene	0	1.86734559122872	0	0.927500170444784	0.942168732963459	1.47124905472511
ENSMUSG00000109764.1	Klkb1	protein_coding	0.879367320561294	0	0	0	0.942168732963459	0
ENSMUSG00000109765.2	Gm18227	unprocessed_pseudogene	0	0	1.53728829139147	0	0	0
ENSMUSG00000109768.1	Gm45446	processed_pseudogene	0	0	0	3.32477818999118	0	0
ENSMUSG00000109771.1	Gm35315	protein_coding	7.29608771448276	8.85130411783297	4.5159249819822	7.72219791726843	8.37010484366512	7.98134927007385
ENSMUSG00000109773.1	Gm45466	lincRNA	0	0	5.65719962070306	0	0	0
ENSMUSG00000109780.1	Gm45447	antisense	2.9479554522873	0	0	0	0	0
ENSMUSG00000109781.1	Gm45509	lincRNA	6.09096924790691	1.86734559122872	2.52511944925685	0	4.13631115763645	4.15703356345654
ENSMUSG00000109783.1	Gm45338	processed_transcript	0	0	1.53728829139147	0	0	0
ENSMUSG00000109787.1	Gm45286	TEC	0	0	0	0	3.97660476703548	0
ENSMUSG00000109795.1	Gm45522	processed_pseudogene	0	1.86734559122872	0	0	0	0
ENSMUSG00000109798.1	Gm5996	processed_pseudogene	0	0	0.964392848999641	0	0.942168732963459	0.915566168152554
ENSMUSG00000109799.1	Gm45515	antisense	4.15310554044389	7.74290107058251	7.79856529393652	5.91959070177727	6.30961690414798	6.89335155195876
ENSMUSG00000109800.1	Gm5130	processed_pseudogene	0	1.21679832847263	0	0.927500170444784	0	1.47124905472511
ENSMUSG00000109801.2	Olfr1316	protein_coding	0	0	1.53728829139147	0	0	0
ENSMUSG00000109807.1	Gm45244	TEC	3.76484781768119	0	0	5.49815181973059	7.03253547826549	4.9604427761903
ENSMUSG00000109810.1	Gm45592	TEC	0	0	0	0.927500170444784	0	1.47124905472511
ENSMUSG00000109812.1	Gm45640	TEC	0	2.65471349638041	0	2.20411252389077	0	0
ENSMUSG00000109829.1	Gm45605	lincRNA	0	0	0	0.927500170444784	0	4.73892811220584
ENSMUSG00000109836.1	Gm45884	TEC	0.879367320561294	0	0	6.21062608323814	6.37514171847505	0
ENSMUSG00000109854.1	Gm45345	antisense	0	6.37689468254084	0	0	0	0
ENSMUSG00000109855.1	Gm45613	antisense	3.35547477445977	0	0	0	0	0
ENSMUSG00000109864.1	Eid3	protein_coding	0	0	0	0	5.31104552935981	3.54048736857995
ENSMUSG00000109865.1	Hspa14	protein_coding	11.1943849531858	11.7941953431394	11.1103107633433	12.0961540245787	11.6034850077317	11.3891393984816
ENSMUSG00000109867.1	Gm5338	processed_pseudogene	2.12375676766606	0	0.964392848999641	2.46202284672469	2.22825158030063	2.18435544051416
